"","Orderid","Orderdatetime","Saleamount","Newcustomer","Position","Positiondatetime","Groupname","Networkname","Networkid","Brand","Positionname","DaysToConvert"
"1495",11654261,"2012-05-04 21:35",95.04,"N",2,"2012-04-16 21:00","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ROSTER",18
"1496",11654261,"2012-05-04 21:35",95.04,"N",1,"2012-04-16 21:00","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ROSTER",18
"1497",11654261,"2012-05-04 21:35",95.04,"N",0,"2012-04-16 19:47","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ORIGINATOR",18
"1498",11654262,"2012-05-04 21:36",381.3,"N",6,"2012-04-06 19:14","CPM","Acerno","acerno","N","CONVERTER",28
"1499",11654262,"2012-05-04 21:36",381.3,"N",5,"2012-04-06 15:24","CPM","Mediawhiz","n62974792","N","ASSIST",28
"1500",11654262,"2012-05-04 21:36",381.3,"N",4,"2012-04-05 15:03","CPM","Mediawhiz","n62974792","N","ROSTER",29
"1501",11654262,"2012-05-04 21:36",381.3,"N",3,"2012-04-02 16:06","CPM","Acerno","acerno","N","ROSTER",32
"1502",11654262,"2012-05-04 21:36",381.3,"N",2,"2012-01-31 20:40","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ROSTER",94
"1503",11654262,"2012-05-04 21:36",381.3,"N",1,"2012-01-31 20:36","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ROSTER",94
"1504",11654262,"2012-05-04 21:36",381.3,"N",0,"2011-11-28 22:21","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast URL Options > medifast.com","g001200","Y","ORIGINATOR",156
"1505",11654315,"2012-05-04 22:10",1136.3,"Y",3,"2012-05-04 21:47","CPM","Adroll - adr","adr","N","CONVERTER",0
"1506",11654315,"2012-05-04 22:10",1136.3,"Y",2,"2012-05-04 21:47","CPM","Adroll - adr","adr","N","ASSIST",0
"1507",11654315,"2012-05-04 22:10",1136.3,"Y",1,"2012-05-04 21:46","CPM","Adroll - adr","adr","N","ROSTER",0
"1508",11654315,"2012-05-04 22:10",1136.3,"Y",0,"2012-05-04 18:03","CPM","Acerno","acerno","N","ORIGINATOR",0
"1513",11654485,"2012-05-04 23:42",142.28,"N",1,"2012-05-04 21:53","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"1514",11654485,"2012-05-04 23:42",142.28,"N",0,"2012-05-04 21:49","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ORIGINATOR",0
"1515",11654489,"2012-05-04 23:41",264,"N",6,"2012-05-04 22:23","CPM","24/7 Real Media [old]","247","N","CONVERTER",0
"1516",11654489,"2012-05-04 23:41",264,"N",5,"2012-05-04 22:10","CPM","24/7 Real Media [old]","247","N","ASSIST",0
"1517",11654489,"2012-05-04 23:41",264,"N",4,"2012-04-24 20:09","CPM","24/7 Real Media [old]","247","N","ROSTER",10
"1518",11654489,"2012-05-04 23:41",264,"N",3,"2012-04-24 19:15","CPM","Mediawhiz","n62974792","N","ROSTER",10
"1519",11654489,"2012-05-04 23:41",264,"N",2,"2012-04-24 19:15","CPM","Mediawhiz","n62974792","N","ROSTER",10
"1520",11654489,"2012-05-04 23:41",264,"N",1,"2012-04-24 19:15","CPM","Mediawhiz","n62974792","N","ROSTER",10
"1521",11654489,"2012-05-04 23:41",264,"N",0,"2012-04-21 22:04","SEARCH MSN BRAND","Medifast Brand Terms >  Medifast >  about medifast","brand3357msn","Y","ORIGINATOR",13
"1530",11654666,"2012-05-05 1:26",330,"N",1,"2012-05-05 1:22","CJ","Commission Junction","cj22","N","CONVERTER",0
"1531",11654666,"2012-05-05 1:26",330,"N",0,"2012-05-05 1:11","SEARCH MSN BRAND","Medifast Brand Terms >  Medifast >  about medifast","brand3357msn","Y","ORIGINATOR",0
"1532",11654675,"2012-05-05 2:29",281.49,"Y",1,"2012-05-05 1:18","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"1533",11654675,"2012-05-05 2:29",281.49,"Y",0,"2012-05-05 1:04","SEARCH GOOGLE NON-BRAND","Google:  Competitors > Nutrisystem > nutrisystem","3046","N","ORIGINATOR",0
"1534",11654683,"2012-05-05 1:39",342.88,"Y",7,"2012-05-05 1:37","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"1535",11654683,"2012-05-05 1:39",342.88,"Y",6,"2012-05-05 1:32","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ASSIST",0
"1536",11654683,"2012-05-05 1:39",342.88,"Y",5,"2012-05-05 1:24","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ROSTER",0
"1537",11654683,"2012-05-05 1:39",342.88,"Y",4,"2012-05-05 1:18","SEARCH MSN BRAND","Medifast Brand Terms >  Medifast URL Options >  medifast.com","brand8155msn","Y","ROSTER",0
"1538",11654683,"2012-05-05 1:39",342.88,"Y",3,"2012-04-02 2:11","CPM","Mediawhiz","n62974792","N","ROSTER",33
"1539",11654683,"2012-05-05 1:39",342.88,"Y",2,"2012-04-02 2:11","CPM","Mediawhiz","n62974792","N","ROSTER",33
"1540",11654683,"2012-05-05 1:39",342.88,"Y",1,"2012-04-01 18:35","CPM","Mediawhiz","n62974792","N","ROSTER",34
"1541",11654683,"2012-05-05 1:39",342.88,"Y",0,"2011-11-28 22:05","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ORIGINATOR",157
"1542",11654751,"2012-05-05 2:28",129.47,"Y",1,"2012-05-05 2:15","CJ","Commission Junction","cj22","N","CONVERTER",0
"1543",11654751,"2012-05-05 2:28",129.47,"Y",0,"2012-05-05 2:15","CPM","Mediawhiz","n62974792","N","ORIGINATOR",0
"1544",11654752,"2012-05-05 2:43",178.63,"Y",6,"2012-05-05 2:39","CPM","Mediawhiz","n62974792","N","CONVERTER",0
"1545",11654752,"2012-05-05 2:43",178.63,"Y",5,"2012-05-05 2:39","CPM","Mediawhiz","n62974792","N","ASSIST",0
"1546",11654752,"2012-05-05 2:43",178.63,"Y",4,"2012-05-05 2:31","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ROSTER",0
"1547",11654752,"2012-05-05 2:43",178.63,"Y",3,"2012-05-05 2:14","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ROSTER",0
"1548",11654752,"2012-05-05 2:43",178.63,"Y",2,"2012-05-05 2:03","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ROSTER",0
"1549",11654752,"2012-05-05 2:43",178.63,"Y",1,"2012-05-05 1:48","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ROSTER",0
"1550",11654752,"2012-05-05 2:43",178.63,"Y",0,"2012-05-05 1:47","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ORIGINATOR",0
"1551",11654776,"2012-05-05 2:52",188.24,"N",7,"2012-05-05 2:36","CJ","Commission Junction","cj22","N","CONVERTER",0
"1552",11654776,"2012-05-05 2:52",188.24,"N",6,"2012-05-05 2:32","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ASSIST",0
"1553",11654776,"2012-05-05 2:52",188.24,"N",5,"2012-05-05 2:31","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ROSTER",0
"1554",11654776,"2012-05-05 2:52",188.24,"N",4,"2012-04-29 19:07","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ROSTER",6
"1555",11654776,"2012-05-05 2:52",188.24,"N",3,"2012-04-29 18:41","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ROSTER",6
"1556",11654776,"2012-05-05 2:52",188.24,"N",2,"2012-04-27 19:13","CPM","Armonix","nar7467","N","ROSTER",8
"1557",11654776,"2012-05-05 2:52",188.24,"N",1,"2012-04-18 15:05","CPM","Mediawhiz","n62974792","N","ROSTER",17
"1558",11654776,"2012-05-05 2:52",188.24,"N",0,"2012-04-16 1:40","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ORIGINATOR",19
"1559",11654812,"2012-05-05 3:17",161.56,"N",1,"2012-05-05 3:07","BUZZ AFFILIATE","ValueClick CPA","vc225","N","CONVERTER",0
"1560",11654812,"2012-05-05 3:17",161.56,"N",0,"2012-05-04 0:48","CPM","24/7 Real Media [old]","247","N","ORIGINATOR",1
"1561",11654820,"2012-05-05 3:35",330,"Y",3,"2012-05-05 2:15","CPM","Armonix","nar7467","N","CONVERTER",0
"1562",11654820,"2012-05-05 3:35",330,"Y",2,"2012-05-05 2:15","CPM","Armonix","nar7467","N","ASSIST",0
"1563",11654820,"2012-05-05 3:35",330,"Y",1,"2012-05-05 2:15","CPM","Armonix","nar7467","N","ROSTER",0
"1564",11654820,"2012-05-05 3:35",330,"Y",0,"2012-05-05 1:38","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast URL Options > medfast.com","g001198","Y","ORIGINATOR",0
"1565",11654836,"2012-05-05 4:05",181.77,"Y",7,"2012-05-05 3:58","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"1566",11654836,"2012-05-05 4:05",181.77,"Y",6,"2012-05-05 3:56","CJ","Commission Junction","cj22","N","ASSIST",0
"1567",11654836,"2012-05-05 4:05",181.77,"Y",5,"2012-05-05 3:45","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ROSTER",0
"1568",11654836,"2012-05-05 4:05",181.77,"Y",4,"2012-05-05 3:44","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ROSTER",0
"1569",11654836,"2012-05-05 4:05",181.77,"Y",3,"2012-05-05 3:44","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ROSTER",0
"1570",11654836,"2012-05-05 4:05",181.77,"Y",2,"2012-05-05 3:39","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > medifast","g000869","Y","ROSTER",0
"1571",11654836,"2012-05-05 4:05",181.77,"Y",1,"2012-05-05 3:30","CJ","Commission Junction","cj22","N","ROSTER",0
"1572",11654836,"2012-05-05 4:05",181.77,"Y",0,"2012-05-05 3:22","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ORIGINATOR",0
"1573",11654861,"2012-05-05 4:22",122.44,"N",5,"2012-04-25 13:16","CPM","Mediawhiz","n62974792","N","CONVERTER",10
"1574",11654861,"2012-05-05 4:22",122.44,"N",4,"2012-04-25 13:15","CPM","Mediawhiz","n62974792","N","ASSIST",10
"1575",11654861,"2012-05-05 4:22",122.44,"N",3,"2012-04-24 1:12","CPM","Mediawhiz","n62974792","N","ROSTER",11
"1576",11654861,"2012-05-05 4:22",122.44,"N",2,"2012-04-23 4:20","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ROSTER",12
"1577",11654861,"2012-05-05 4:22",122.44,"N",1,"2012-04-23 4:11","CJ","Commission Junction","cj22","N","ROSTER",12
"1578",11654861,"2012-05-05 4:22",122.44,"N",0,"2012-04-23 4:10","CJ","Commission Junction","cj22","N","ORIGINATOR",12
"1583",11656854,"2012-05-05 9:59",176.7,"N",3,"2012-04-26 2:40","CPM","24/7 Real Media [old]","247","N","CONVERTER",9
"1584",11656854,"2012-05-05 9:59",176.7,"N",2,"2012-04-23 21:36","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ASSIST",12
"1585",11656854,"2012-05-05 9:59",176.7,"N",1,"2012-04-22 3:29","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ROSTER",13
"1586",11656854,"2012-05-05 9:59",176.7,"N",0,"2012-04-22 3:12","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ORIGINATOR",13
"1587",11656866,"2012-05-05 11:20",178.2,"N",5,"2012-02-12 18:50","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",83
"1588",11656866,"2012-05-05 11:20",178.2,"N",4,"2012-02-12 18:50","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ASSIST",83
"1589",11656866,"2012-05-05 11:20",178.2,"N",3,"2012-02-12 18:48","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ROSTER",83
"1590",11656866,"2012-05-05 11:20",178.2,"N",2,"2012-01-29 14:50","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ROSTER",96
"1591",11656866,"2012-05-05 11:20",178.2,"N",1,"2012-01-15 16:50","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ROSTER",110
"1592",11656866,"2012-05-05 11:20",178.2,"N",0,"2012-01-06 17:55","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ORIGINATOR",119
"1593",11656870,"2012-05-05 11:30",173,"Y",3,"2012-05-05 11:18","CJ","Commission Junction","cj22","N","CONVERTER",0
"1594",11656870,"2012-05-05 11:30",173,"Y",2,"2012-05-05 11:15","CJ","Commission Junction","cj22","N","ASSIST",0
"1595",11656870,"2012-05-05 11:30",173,"Y",1,"2012-05-05 11:12","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast Coupons > medifast coupon code","g001153","Y","ROSTER",0
"1596",11656870,"2012-05-05 11:30",173,"Y",0,"2012-05-05 10:43","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ORIGINATOR",0
"1597",11656876,"2012-05-05 11:48",109.79,"N",5,"2012-05-05 11:40","SEARCH GOOGLE NON-BRAND","G: Diet Plans > Meal Plans > ","3257125","N","CONVERTER",0
"1598",11656876,"2012-05-05 11:48",109.79,"N",4,"2012-04-01 18:25","CPM","24/7 Real Media [old]","247","N","ASSIST",34
"1599",11656876,"2012-05-05 11:48",109.79,"N",3,"2012-03-29 22:04","CPM","24/7 Real Media [old]","247","N","ROSTER",36
"1600",11656876,"2012-05-05 11:48",109.79,"N",2,"2012-03-20 22:55","CPM","24/7 Real Media [old]","247","N","ROSTER",45
"1601",11656876,"2012-05-05 11:48",109.79,"N",1,"2012-01-15 20:54","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ROSTER",110
"1602",11656876,"2012-05-05 11:48",109.79,"N",0,"2012-01-15 20:39","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ORIGINATOR",110
"1603",11656883,"2012-05-05 12:06",110.85,"N",2,"2012-05-04 3:27","CPM","Armonix","nar7467","N","CONVERTER",1
"1604",11656883,"2012-05-05 12:06",110.85,"N",1,"2012-05-04 1:19","CPM","AOL - February 2011","N9457P1A","N","ASSIST",1
"1605",11656883,"2012-05-05 12:06",110.85,"N",0,"2012-05-03 2:00","CPM","Armonix","nar7467","N","ORIGINATOR",2
"1606",11656899,"2012-05-05 12:42",394.91,"Y",5,"2012-05-05 2:51","CPM","Adroll - adr","adr","N","CONVERTER",0
"1607",11656899,"2012-05-05 12:42",394.91,"Y",4,"2012-05-05 2:49","CPM","Adroll - adr","adr","N","ASSIST",0
"1608",11656899,"2012-05-05 12:42",394.91,"Y",3,"2012-05-05 2:49","CPM","Adroll - adr","adr","N","ROSTER",0
"1609",11656899,"2012-05-05 12:42",394.91,"Y",2,"2012-05-05 2:46","CPM","Armonix","nar7467","N","ROSTER",0
"1610",11656899,"2012-05-05 12:42",394.91,"Y",1,"2012-05-05 2:46","CPM","Armonix","nar7467","N","ROSTER",0
"1611",11656899,"2012-05-05 12:42",394.91,"Y",0,"2012-05-05 2:46","CPM","Armonix","nar7467","N","ORIGINATOR",0
"1612",11657014,"2012-05-05 14:14",330,"N",2,"2012-05-05 13:00","CPM","Acerno","acerno","N","CONVERTER",0
"1613",11657014,"2012-05-05 14:14",330,"N",1,"2012-05-05 13:00","CPM","Acerno","acerno","N","ASSIST",0
"1614",11657014,"2012-05-05 14:14",330,"N",0,"2012-05-05 0:51","CPM","Adroll - adr","adr","N","ORIGINATOR",0
"1615",11657029,"2012-05-05 14:22",683,"Y",1,"2012-05-05 14:12","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"1616",11657029,"2012-05-05 14:22",683,"Y",0,"2012-05-05 14:11","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ORIGINATOR",0
"1623",11657047,"2012-05-05 14:37",77.39,"Y",9,"2012-05-05 14:19","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"1624",11657047,"2012-05-05 14:37",77.39,"Y",8,"2012-05-05 14:17","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ASSIST",0
"1625",11657047,"2012-05-05 14:37",77.39,"Y",7,"2012-05-05 14:17","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ROSTER",0
"1626",11657047,"2012-05-05 14:37",77.39,"Y",6,"2012-05-05 14:17","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ROSTER",0
"1627",11657047,"2012-05-05 14:37",77.39,"Y",5,"2012-05-05 3:31","CPM","Mediawhiz","n62974792","N","ROSTER",0
"1628",11657047,"2012-05-05 14:37",77.39,"Y",4,"2012-05-05 3:09","CPM","Mediawhiz","n62974792","N","ROSTER",0
"1629",11657047,"2012-05-05 14:37",77.39,"Y",3,"2012-05-05 2:48","CPM","Mediawhiz","n62974792","N","ROSTER",0
"1630",11657047,"2012-05-05 14:37",77.39,"Y",2,"2012-05-05 2:43","CPM","Armonix","nar7467","N","ROSTER",0
"1631",11657047,"2012-05-05 14:37",77.39,"Y",1,"2012-05-05 1:11","CPM","Mediawhiz","n62974792","N","ROSTER",0
"1632",11657047,"2012-05-05 14:37",77.39,"Y",0,"2012-05-05 0:32","CPM","Mediawhiz","n62974792","N","ORIGINATOR",0
"1636",11657059,"2012-05-05 14:42",175.02,"Y",1,"2012-05-05 2:34","CPM","Mediawhiz","n62974792","N","CONVERTER",0
"1637",11657059,"2012-05-05 14:42",175.02,"Y",0,"2012-05-03 23:05","CPM","Armonix","nar7467","N","ORIGINATOR",2
"1641",11657120,"2012-05-05 15:22",145.04,"N",7,"2012-05-04 23:36","CPM","AOL - February 2011","N9457P1A","N","CONVERTER",1
"1642",11657120,"2012-05-05 15:22",145.04,"N",6,"2012-05-04 23:35","CPM","AOL - February 2011","N9457P1A","N","ASSIST",1
"1643",11657120,"2012-05-05 15:22",145.04,"N",5,"2012-04-29 4:11","CPM","AOL - February 2011","N9457P1A","N","ROSTER",6
"1644",11657120,"2012-05-05 15:22",145.04,"N",4,"2012-04-24 3:24","CPM","Mediawhiz","n62974792","N","ROSTER",11
"1645",11657120,"2012-05-05 15:22",145.04,"N",3,"2012-04-11 1:08","CPM","Mediawhiz","n62974792","N","ROSTER",24
"1646",11657120,"2012-05-05 15:22",145.04,"N",2,"2012-03-25 23:55","CPM","Mediawhiz","n62974792","N","ROSTER",40
"1647",11657120,"2012-05-05 15:22",145.04,"N",1,"2012-03-23 22:29","CPM","Acerno","acerno","N","ROSTER",42
"1648",11657120,"2012-05-05 15:22",145.04,"N",0,"2012-02-22 1:59","SEARCH MSN BRAND","Medifast Brand Terms >  Medifast >  about medifast","brand3357msn","Y","ORIGINATOR",73
"1649",11657148,"2012-05-05 15:42",175.02,"Y",9,"2012-05-05 13:00","CPM","Adroll - adr","adr","N","CONVERTER",0
"1650",11657148,"2012-05-05 15:42",175.02,"Y",8,"2012-05-05 12:13","CPM","Adroll - adr","adr","N","ASSIST",0
"1651",11657148,"2012-05-05 15:42",175.02,"Y",7,"2012-05-05 12:13","CPM","Adroll - adr","adr","N","ROSTER",0
"1652",11657148,"2012-05-05 15:42",175.02,"Y",6,"2012-05-05 5:41","CPM","Mediawhiz","n62974792","N","ROSTER",0
"1653",11657148,"2012-05-05 15:42",175.02,"Y",5,"2012-05-05 5:41","CPM","Mediawhiz","n62974792","N","ROSTER",0
"1654",11657148,"2012-05-05 15:42",175.02,"Y",4,"2012-05-05 2:32","CPM","Mediawhiz","n62974792","N","ROSTER",0
"1655",11657148,"2012-05-05 15:42",175.02,"Y",3,"2011-12-11 21:43","CPM","Armonix","nar7467","N","ROSTER",144
"1656",11657148,"2012-05-05 15:42",175.02,"Y",2,"2011-12-10 14:29","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ROSTER",145
"1657",11657148,"2012-05-05 15:42",175.02,"Y",1,"2011-12-10 14:29","CPM","Acerno","acerno","N","ROSTER",145
"1658",11657148,"2012-05-05 15:42",175.02,"Y",0,"2011-12-07 3:33","CJ","Commission Junction","cj22","N","ORIGINATOR",148
"1662",11657180,"2012-05-05 15:58",201.37,"Y",1,"2012-05-05 15:53","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"1663",11657180,"2012-05-05 15:58",201.37,"Y",0,"2012-05-05 15:51","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast Coupons > medifast discount coupon code","g001171","Y","ORIGINATOR",0
"1664",11657218,"2012-05-05 16:11",444.39,"Y",8,"2012-04-21 19:59","CPM","Armonix","nar7467","N","CONVERTER",14
"1665",11657218,"2012-05-05 16:11",444.39,"Y",7,"2012-04-21 19:59","CPM","Armonix","nar7467","N","ASSIST",14
"1666",11657218,"2012-05-05 16:11",444.39,"Y",6,"2012-04-21 19:42","CPM","Mediawhiz","n62974792","N","ROSTER",14
"1667",11657218,"2012-05-05 16:11",444.39,"Y",5,"2012-04-21 19:42","CPM","Mediawhiz","n62974792","N","ROSTER",14
"1668",11657218,"2012-05-05 16:11",444.39,"Y",4,"2012-04-21 19:36","CPM","Armonix","nar7467","N","ROSTER",14
"1669",11657218,"2012-05-05 16:11",444.39,"Y",3,"2012-04-21 19:34","CPM","Armonix","nar7467","N","ROSTER",14
"1670",11657218,"2012-05-05 16:11",444.39,"Y",2,"2012-04-21 19:34","CPM","Armonix","nar7467","N","ROSTER",14
"1671",11657218,"2012-05-05 16:11",444.39,"Y",1,"2012-04-21 13:41","CPM","Mediawhiz","n62974792","N","ROSTER",14
"1672",11657218,"2012-05-05 16:11",444.39,"Y",0,"2012-03-18 18:24","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ORIGINATOR",47
"1681",11657343,"2012-05-05 17:22",264,"Y",6,"2012-05-05 1:04","CPM","Adroll - adr","adr","N","CONVERTER",0
"1682",11657343,"2012-05-05 17:22",264,"Y",5,"2012-05-05 0:39","CPM","Adroll - adr","adr","N","ASSIST",0
"1683",11657343,"2012-05-05 17:22",264,"Y",4,"2012-05-05 0:39","BUZZ AFFILIATE","ValueClick CPA","vc225","N","ROSTER",0
"1684",11657343,"2012-05-05 17:22",264,"Y",3,"2012-05-05 0:39","CPM","Adroll - adr","adr","N","ROSTER",0
"1685",11657343,"2012-05-05 17:22",264,"Y",2,"2012-05-05 0:20","CPM","Adroll - adr","adr","N","ROSTER",0
"1686",11657343,"2012-05-05 17:22",264,"Y",1,"2012-05-05 0:20","CPM","Adroll - adr","adr","N","ROSTER",0
"1687",11657343,"2012-05-05 17:22",264,"Y",0,"2012-05-05 0:18","CJ","Commission Junction","cj22","N","ORIGINATOR",0
"1691",11657406,"2012-05-05 18:02",262.9,"Y",3,"2012-05-05 12:12","CPM","Acerno","acerno","N","CONVERTER",0
"1692",11657406,"2012-05-05 18:02",262.9,"Y",2,"2012-05-05 12:12","CPM","Acerno","acerno","N","ASSIST",0
"1693",11657406,"2012-05-05 18:02",262.9,"Y",1,"2012-05-05 11:28","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast Coupons > medifast coupons","g001158","Y","ROSTER",0
"1694",11657406,"2012-05-05 18:02",262.9,"Y",0,"2012-05-05 11:26","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast Coupons > medifast coupons","g001158","Y","ORIGINATOR",0
"1695",11657440,"2012-05-05 18:15",330.04,"N",1,"2012-05-05 17:46","CPM","Armonix","nar7467","N","CONVERTER",0
"1696",11657440,"2012-05-05 18:15",330.04,"N",0,"2012-05-05 17:44","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000791","Y","ORIGINATOR",0
"1699",11657509,"2012-05-05 19:08",341.5,"Y",1,"2012-05-05 18:42","CPM","Armonix","nar7467","N","CONVERTER",0
"1700",11657509,"2012-05-05 19:08",341.5,"Y",0,"2012-05-05 18:04","SEARCH GOOGLE BRAND","G: Medifast Brand Terms > Medifast > ","g000793","Y","ORIGINATOR",0
"1701",11657510,"2012-05-05 19:06",173,"Y",1,"2012-05-05 19:03","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"1702",11657510,"2012-05-05 19:06",173,"Y",0,"2012-05-05 17:28","CPM","Mediawhiz","n62974792","N","ORIGINATOR",0
"1706",11657543,"2012-05-05 19:32",320.52,"Y",1,"2012-05-05 19:08","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","CONVERTER",0
"1707",11657543,"2012-05-05 19:32",320.52,"Y",0,"2012-05-05 0:44","CPM","24/7 Real Media [old]","247","N","ORIGINATOR",0
"1708",11657585,"2012-05-05 19:54",115.32,"N",4,"2012-05-01 21:58","CPM","Adroll - adr","adr","N","CONVERTER",4
"1709",11657585,"2012-05-05 19:54",115.32,"N",3,"2012-05-01 21:57","CPM","Adroll - adr","adr","N","ASSIST",4
"1710",11657585,"2012-05-05 19:54",115.32,"N",2,"2012-05-01 3:26","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ROSTER",4
"1711",11657585,"2012-05-05 19:54",115.32,"N",1,"2012-05-01 3:26","BUZZ AFFILIATE","Buzz CPA Affiliate","buzz23","N","ROSTER",4
"1712",11657585,"2012-05-05 19:54",115.32,"N",0,"2012-05-01 3:14","SEARCH MSN BRAND","Medifast Brand Terms >  Medifast >  about medifast","brand3357msn","Y","ORIGINATOR",4
"1713",11657625,"2012-05-05 20:21",126.99,"Y",1,"2012-05-05 20:12","CPM","Armonix","nar7467","N","CONVERTER",0
"1714",11657625,"2012-05-05 20:21",126.99,"Y",0,"2012-05-05 20:12","SEARCH MSN NON-BRAND","Weight Loss >  General Weight Loss >  weight loss plans","3859msn","N","ORIGINATOR",0
"1715",11657643,"2012-05-05 20:40",292.51,"N",5,"2012-04-22 22:55","CPM","Armonix","nar7467","N","CONVERTER",13
"1716",11657643,"2012-05-05 20:40",292.51,"N",4,"2012-04-22 22:55","CPM","Armonix","nar7467","N","ASSIST",13
"1717",11657643,"2012-05-05 20:40",292.51,"N",3,"2012-04-09 13:03","SEARCH MSN BRAND","Medifast Brand Terms >  Medifast >  about medifast","brand3357msn","Y","ROSTER",26
