"","group","A","B","C","D","E","hired","quality"
"1401","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.166486077305072
"553","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,1,0.312629651535425
"826","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958836945443757
"738","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.000641073722822241
"1595","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313233703127537
"651","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.00169758746186094
"497","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313965151965466
"531","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313575763133934
"815","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.959670131409622
"70","male",1,1,0,0.260869565217391,0,0,0.610430160687219
"1838","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.123429697886898
"618","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.00056894759499252
"771","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.000362843109157282
"1018","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.179910301946263
"1252","female",1,1,0,0.260869565217391,0,0,0.609577133904365
"566","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313908969570587
"1921","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,0.999788044189801
"1347","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.164813957328247
"382","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.266267749006365
"1840","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.123944869006148
"1825","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.123725412964661
"1107","female",1,1,0,0.260869565217391,0,0,0.610916242880437
"199","male",0,0,0.813711204046299,0.0869565217391304,1,0,0.454970204648709
"1564","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312833308276271
"910","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.123045475326693
"1380","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.166518886322908
"316","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1,0.265783960807394
"1074","female",1,1,0,0.260869565217391,0,0,0.610522707011228
"1077","female",1,1,0,0.260869565217391,0,0,0.610292863028288
"1731","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.00112163100592119
"1998","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.999785787230548
"1982","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,0.999691259566526
"1461","female",0,0,0.813711204046299,0.0869565217391304,1,0,0.455823445352053
"880","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958004962469217
"1385","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.165647527943988
"1245","female",1,1,0,0.260869565217391,0,0,0.610621124887358
"457","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313476654274609
"734","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,-0.000224459687421343
"1960","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.999642006886525
"1420","female",0,0,0.813711204046299,0.0869565217391304,1,1,0.455680655721484
"1585","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.311433119815114
"1736","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.000865207608845697
"1851","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.12579516191227
"405","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.265350933757641
"872","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.960332459341648
"1890","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.997775426171766
"227","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.45574576225815
"1361","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.165127455318767
"456","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313064053493883
"1563","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313754171868172
"148","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.166579152358852
"710","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.00147610828553001
"1988","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,1.00099061567036
"1826","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.12505570812487
"1604","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.31203663572182
"1677","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,-0.000566051698345572
"1001","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.180436696125115
"1646","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314091260853461
"1432","female",0,0,0.813711204046299,0.0869565217391304,1,1,0.456853858485896
"417","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.266311375795401
"311","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.455046027292996
"1132","female",1,1,0,0.260869565217391,0,1,0.609727916208445
"228","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.455748051495308
"540","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312223594774489
"1951","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.00094945252141
"259","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.455074518374311
"1430","female",0,0,0.813711204046299,0.0869565217391304,1,1,0.456585292153798
"809","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.957831458812301
"1972","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.00011940141416
"1954","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.00076705765152
"503","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313692247347439
"1837","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.124731394282978
"1880","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,1.00086252404657
"22","male",1,1,0,0.260869565217391,0,1,0.610286969653835
"1344","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.164476680940726
"494","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313072672858323
"590","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312538023098802
"247","male",0,0,0.813711204046299,0.0869565217391304,1,0,0.456171458906533
"214","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.455887001811162
"404","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1,0.265126919348231
"1086","female",1,1,0,0.260869565217391,0,0,0.610324414957854
"817","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.961096066217121
"1500","female",0,0,0.813711204046299,0.0869565217391304,1,0,0.455573621048567
"86","male",1,1,0,0.260869565217391,0,1,0.610571120752291
"1512","female",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.26525796163881
"1672","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312758162186376
"177","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.456671992838904
"238","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.456489829463808
"213","male",0,0,0.813711204046299,0.0869565217391304,1,0,0.455584161987889
"136","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.16604487723073
"868","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958528513705699
"969","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.123334703216031
"1450","female",0,0,0.813711204046299,0.0869565217391304,1,1,0.455326710466154
"321","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.264505594063778
"863","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.959963005624487
"897","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.960461097728421
"1521","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313357102892969
"65","male",1,1,0,0.260869565217391,0,1,0.608378113898834
"403","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1,0.264484328382831
"1555","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314842437391842
"1002","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.182343994646166
"20","male",1,1,0,0.260869565217391,0,0,0.610284021898991
"759","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,-0.000407342249712973
"287","male",0,0,0.813711204046299,0.0869565217391304,1,0,0.457586741456812
"1847","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.12352617864815
"1090","female",1,1,0,0.260869565217391,0,0,0.608336754288674
"185","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.456642737944423
"139","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.165335236132157
"1819","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.121685849430922
"157","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.165565227788994
"1977","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,1.00038852073621
"873","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.959564559913526
"1984","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,0.999738620850444
"1436","female",0,0,0.813711204046299,0.0869565217391304,1,0,0.455815668726482
"1007","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.180089342783645
"730","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,8.5412626708826e-05
"319","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.265119031619005
"151","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.166199977217214
"1356","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.166654444298536
"1904","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.00021411998693
"712","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.000855767270310482
"1414","female",0,0,0.813711204046299,0.0869565217391304,1,0,0.458000583547533
"623","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,0.00136838754638846
"383","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.266618917386597
"465","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313703941063598
"1338","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.163359485044045
"1722","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.000125056828062046
"220","male",0,0,0.813711204046299,0.0869565217391304,1,0,0.455588211823909
"183","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.454713680366931
"1307","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.165336248968762
"1623","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312317815751943
"140","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.16723350614208
"511","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313930566477152
"133","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.166869272803838
"946","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.125146024651129
"1883","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,0.999293242751486
"859","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.959350816572508
"1196","female",1,1,0,0.260869565217391,0,0,0.609601074311527
"555","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312515815435442
"804","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.959931023836753
"1558","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313607504642084
"626","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.00154787795262293
"851","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.959236661579722
"1223","female",1,1,0,0.260869565217391,0,0,0.61092991861626
"798","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.959860889646539
"1308","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.164644534904935
"1284","female",1,1,0,0.260869565217391,0,1,0.609222765584577
"1653","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313928294324573
"1524","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313723777723837
"670","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,1.3251990741134e-05
"1683","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,0.00115574242270774
"1160","female",1,1,0,0.260869565217391,0,1,0.610223906019735
"84","male",1,1,0,0.260869565217391,0,0,0.610070358515867
"445","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.263975693723392
"1171","female",1,1,0,0.260869565217391,0,0,0.611497859002641
"51","male",1,1,0,0.260869565217391,0,0,0.611954681485247
"509","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314406246824676
"634","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.000553651329870618
"693","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.000270770323220546
"479","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314464132877832
"478","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.315218673851046
"1839","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.123919737625225
